Time [s],Speed [m/s],Lane ID,Vehicle ID
19330,0.0,-108256390_0,veh1933
19331,2.5443865799112246,-108256390_0,veh1933
19332,3.967220306186937,-108256390_0,veh1933
19333,6.0733989022672175,-108256390_0,veh1933
19334,7.823893250292167,-108256390_0,veh1933
19335,9.331667396845296,-108256390_0,veh1933
19336,10.847419881517999,-108256390_0,veh1933
19337,12.582902228576131,-108256390_0,veh1933
19338,14.218954465375282,-108256390_0,veh1933
19339,16.792608570703305,-108256390_0,veh1933
19340,18.473168851411902,-108256390_0,veh1933
19341,20.371419599924348,-108256390_0,veh1933
19342,20.36017546138458,-108256390_0,veh1933
19343,20.23299858213134,-108256390_0,veh1933
19344,20.060398152952196,-108256390_0,veh1933
19345,20.881707850882897,-108256390_0,veh1933
19346,20.760613384393157,-108256390_0,veh1933
19347,19.99053532194078,-108256390_0,veh1933
19348,20.157871234665738,-108256390_0,veh1933
19349,20.523768463094832,-108256390_0,veh1933
19350,20.341473527152203,-108256390_0,veh1933
19351,20.111549334616512,-108256390_0,veh1933
19352,20.219684917123168,-108256390_0,veh1933
19353,20.290984316581973,-108256390_0,veh1933
19354,19.98386438425362,-108256390_0,veh1933
19355,19.75683359302778,-108256390_0,veh1933
19356,20.445799745588676,-108256390_0,veh1933
19357,19.71520987033576,-108256390_0,veh1933
19358,19.867759354242235,-108256390_0,veh1933
19359,20.778638288906887,-108256390_0,veh1933
19360,20.08725240355555,-108256390_0,veh1933
19361,20.44376016474992,-108256390_0,veh1933
19362,19.790393131544924,-108256390_0,veh1933
19363,19.862899780429082,-108256390_0,veh1933
19364,19.94041551516123,-108256390_0,veh1933
19365,20.81942015787784,-108256390_0,veh1933
19366,20.855726087924204,-108256390_0,veh1933
19367,19.670897614576035,-108256390_0,veh1933
19368,20.53213498780236,-108256390_0,veh1933
19369,20.14291698591981,-108256390_0,veh1933
19370,19.95734141249407,-108256390_0,veh1933
19371,20.53095312837243,-108256390_0,veh1933
19372,20.198556531516015,-108256390_0,veh1933
19373,19.957183992645817,-108256390_0,veh1933
19374,20.764461487547607,-108256390_0,veh1933
19375,20.443849297605567,-108256390_0,veh1933
19376,20.606157667368763,-108256390_0,veh1933
19377,19.998969813405647,-108256390_0,veh1933
19378,20.746390409527457,-108256390_0,veh1933
19379,20.646337085722127,-108256390_0,veh1933
19380,20.40356270395417,-108256390_0,veh1933
19381,20.481588784434944,-108256390_0,veh1933
19382,19.89294965513248,-108256390_0,veh1933
19383,20.860343730651884,-108256390_0,veh1933
19384,20.825516950960385,-108256390_0,veh1933
19385,19.857397431174405,-108256390_0,veh1933
19386,19.839951815611794,-108256390_0,veh1933
19387,19.6255830947702,-108256390_0,veh1933
19388,20.361094947035536,-108256390_0,veh1933
19389,20.427745502923727,-108256390_0,veh1933
19390,20.130632772568724,-108256390_0,veh1933
19391,20.418459976550302,-108256390_0,veh1933
19392,20.201771786824914,-108256390_0,veh1933
19393,19.66607614421949,-108256390_0,veh1933
19394,19.813682383920177,-108256390_0,veh1933
19395,20.919560960998872,-108256390_0,veh1933
19396,19.94174172805354,-108256390_0,veh1933
19397,20.706949934961386,-108256390_0,veh1933
19398,20.719549279489666,-108256390_0,veh1933
19399,20.246570173038283,-108256390_0,veh1933
19400,20.857483932857512,-108256390_0,veh1933
19401,20.32656951932434,-108256390_0,veh1933
19402,19.650125557898654,-108256390_0,veh1933
19403,20.85984968027763,-108256390_0,veh1933
19404,19.845982555478923,-108256390_0,veh1933
19405,20.107055466149113,-108256390_0,veh1933
19406,20.008273953075634,-108256390_0,veh1933
19407,20.81488644493941,-108256390_0,veh1933
19408,20.855818865650445,-108256390_0,veh1933
19409,20.73594857202109,-108256390_0,veh1933
19410,20.066516434789747,-108256390_0,veh1933
19411,19.800270441493133,-108256390_0,veh1933
19412,19.639694922270365,-108256390_0,veh1933
19413,19.888393299018144,-108256390_0,veh1933
19414,20.74579490995232,-108256390_0,veh1933
19415,20.458861612451376,-108256390_0,veh1933
19416,20.834231126161406,-108256390_0,veh1933
19417,19.630834750963487,-108256390_0,veh1933
19418,19.68718150557682,-108256390_0,veh1933
19419,20.341745959587506,-108256390_0,veh1933
19420,20.178374919660502,-108256390_0,veh1933
19421,20.89902343155548,-108256390_0,veh1933
19422,20.675494036140964,-108256390_0,veh1933
19423,20.360376170200407,-108256390_0,veh1933
19424,19.62568994559545,-108256390_0,veh1933
19425,20.82644216755137,-108256390_0,veh1933
19426,20.508635811523646,-108256390_0,veh1933
19427,20.349387843340747,-108256390_0,veh1933
19428,20.01851462562766,-108256390_0,veh1933
19429,20.20579734602209,-108256390_0,veh1933
19430,20.884862770901172,-108256390_0,veh1933
19431,20.43509239642147,-108256390_0,veh1933
19432,20.83418133532826,-108256390_0,veh1933
19433,20.08982083417207,-108256390_0,veh1933
19434,20.57387957206659,:1243548506_1_0,veh1933
19435,16.07387957206659,544864372_0,veh1933
19436,11.92097379167856,544864372_0,veh1933
19437,8.096787945550949,544864372_0,veh1933
19438,8.778211860292034,:5266558702_0_0,veh1933
19439,8.438129359963142,23016392#4_0,veh1933
19440,6.7415829266517235,:248158627_0_0,veh1933
19441,6.465588135817349,886063413_0,veh1933
19442,8.340138540566228,1213916685_0,veh1933
19443,10.439284049193635,27776738_0,veh1933
19444,12.854325421722866,27776738_0,veh1933
19445,15.207556119826881,27776738_0,veh1933
19446,17.74689318040412,27776738_0,veh1933
19447,19.284899160368628,27776738_0,veh1933
19448,21.10809874975614,27776738_0,veh1933
19449,22.74022173645001,27776738_0,veh1933
19450,24.96089627233826,27776738_0,veh1933
19451,27.244373792466043,27776738_0,veh1933
19452,29.581763351159438,27776738_0,veh1933
19453,31.96088219274328,27776738_0,veh1933
19454,33.037377841569075,27776738_0,veh1933
19455,33.52487813880067,27776738_0,veh1933
19456,33.47026809843589,27776738_0,veh1933
19457,33.60497696172312,27776738_0,veh1933
19458,33.40339114953164,27776738_0,veh1933
19459,33.32594282462593,27776738_0,veh1933
19460,33.10021907424886,27776738_0,veh1933
19461,32.942233991374785,27776738_0,veh1933
19462,33.57131676460482,27776738_0,veh1933
19463,33.77790694356296,:304993235_0_0,veh1933
19464,33.38539701968763,:304993235_0_0,veh1933
19465,33.945815710871074,886063407_0,veh1933
19466,33.00157786236011,886063407_0,veh1933
19467,33.653727470648995,886063407_0,veh1933
19468,32.95410208744794,886063407_0,veh1933
19469,33.660744831462914,886063407_0,veh1933
19470,32.928349207955,886063407_0,veh1933
19471,33.91141395904921,886063407_0,veh1933
19472,33.29161078541871,886063407_0,veh1933
19473,33.05089408504643,886063407_0,veh1933
19474,33.5256206472484,886063407_0,veh1933
19475,32.85666933086101,886063407_0,veh1933
19476,33.826025126160644,886063407_0,veh1933
19477,32.87980300216802,886063407_0,veh1933
19478,33.05585933740583,886063407_0,veh1933
19479,32.82040126454883,886063407_0,veh1933
19480,33.06745520323381,886063407_0,veh1933
19481,33.279941044220294,886063407_0,veh1933
19482,33.62097483843897,886063407_0,veh1933
19483,32.83971273483109,886063407_0,veh1933
19484,33.316859561934656,886063407_0,veh1933
19485,33.76925489763595,886063407_0,veh1933
19486,33.105070817734635,886063407_0,veh1933
19487,33.901622878954335,886063407_0,veh1933
19488,33.42859260629263,886063407_0,veh1933
19489,33.6691818475803,886063407_0,veh1933
19490,32.851126581112446,886063407_0,veh1933
19491,33.746867896019076,886063407_0,veh1933
19492,33.77619579335075,886063407_0,veh1933
19493,32.98863950279407,886063407_0,veh1933
19494,33.402065260204076,886063407_0,veh1933
19495,32.93866705024481,886063407_0,veh1933
19496,33.60317337581288,886063407_0,veh1933
19497,33.330105214178154,886063407_0,veh1933
19498,33.293786365151,886063407_0,veh1933
19499,33.62751777070441,886063407_0,veh1933
19500,33.13653817177616,886063407_0,veh1933
19501,33.82847790735174,886063407_0,veh1933
19502,33.5660345471311,886063407_0,veh1933
19503,32.85514395675488,886063407_0,veh1933
19504,32.894952597151104,886063407_0,veh1933
19505,33.6253550936082,886063407_0,veh1933
19506,33.24086984692473,886063407_0,veh1933
19507,33.443788586658016,886063407_0,veh1933
19508,33.16011295868881,886063407_0,veh1933
19509,33.55150118741073,886063407_0,veh1933
19510,33.27208063833747,886063407_0,veh1933
19511,33.50457404997066,886063407_0,veh1933
19512,33.67114205396135,886063407_0,veh1933
19513,33.88629513388366,886063407_0,veh1933
19514,33.975250062820095,886063407_0,veh1933
19515,33.490941505700874,886063407_0,veh1933
19516,33.06238655332342,886063407_0,veh1933
19517,32.84519166483876,886063407_0,veh1933
19518,33.97551589138672,886063407_0,veh1933
19519,33.92026280074712,886063407_0,veh1933
19520,32.7702840889651,886063407_0,veh1933
19521,33.25096159494348,886063407_0,veh1933
19522,32.79733404417854,886063407_0,veh1933
19523,33.58094939997751,886063407_0,veh1933
19524,33.19637132138811,886063407_0,veh1933
19525,33.18801736152597,886063407_0,veh1933
19526,32.74922904116899,886063407_0,veh1933
19527,33.93014231269114,886063407_0,veh1933
19528,33.7305063624946,886063407_0,veh1933
19529,33.187447256789135,886063407_0,veh1933
19530,33.1788029615847,886063407_0,veh1933
19531,33.00790703092568,886063407_0,veh1933
19532,33.259799374298716,886063407_0,veh1933
19533,32.83565672392357,886063407_0,veh1933
19534,33.08975425184105,886063407_0,veh1933
19535,33.257492393076944,886063407_0,veh1933
19536,33.2946697580475,886063407_0,veh1933
19537,33.77960989387572,886063407_0,veh1933
19538,33.54898740230926,886063407_0,veh1933
19539,32.81743159730319,886063407_0,veh1933
19540,33.93468474220351,886063407_0,veh1933
19541,32.855620072440765,886063407_0,veh1933
19542,33.96832578907121,886063407_0,veh1933
19543,33.65668234623369,886063407_0,veh1933
19544,33.2779686867572,886063407_0,veh1933
19545,32.72191804215178,886063407_0,veh1933
19546,32.77382146069646,886063407_0,veh1933
19547,33.06068637646601,886063407_0,veh1933
19548,33.25626139266748,886063407_0,veh1933
19549,33.18435527722683,886063407_0,veh1933
19550,33.221564646957965,886063407_0,veh1933
19551,33.00943004291836,886063407_0,veh1933
19552,33.56921558902465,886063407_0,veh1933
19553,33.822755685712735,886063407_0,veh1933
19554,32.80372205067758,886063407_0,veh1933
19555,32.97526230377477,886063407_0,veh1933
19556,32.721060686077514,886063407_0,veh1933
19557,33.242592975086126,886063407_0,veh1933
19558,33.393509316033274,886063407_0,veh1933
19559,32.94135952269059,886063407_0,veh1933
19560,32.881869753970356,886063407_0,veh1933
19561,33.324892833417806,886063407_0,veh1933
19562,33.28222561986983,886063407_0,veh1933
19563,33.609008088715896,886063407_0,veh1933
19564,33.13964217105747,886063407_0,veh1933
19565,32.76655818795186,886063407_0,veh1933
19566,33.339033995739705,886063407_0,veh1933
19567,33.16641233538609,886063407_0,veh1933
19568,33.40248131361656,886063407_0,veh1933
19569,33.451831256652774,886063407_0,veh1933
19570,32.753047049472634,886063407_0,veh1933
19571,33.11278556590766,886063407_0,veh1933
19572,33.11860409028228,886063407_0,veh1933
19573,33.459163993209195,886063407_0,veh1933
19574,33.6211579881921,886063407_0,veh1933
19575,32.96751678547222,886063407_0,veh1933
19576,32.88306253348343,886063407_0,veh1933
19577,33.42330891991366,886063407_0,veh1933
19578,33.166995561899206,886063407_0,veh1933
19579,33.37831804264203,886063407_0,veh1933
19580,32.92214710771438,886063407_0,veh1933
19581,33.33941445612215,886063407_0,veh1933
19582,33.299490320969895,886063407_0,veh1933
19583,33.08990204858925,886063407_0,veh1933
19584,32.90641608201765,886063407_0,veh1933
19585,33.78819907289796,886063407_0,veh1933
19586,33.7403512478653,886063407_0,veh1933
19587,33.937425029588454,886063407_0,veh1933
19588,33.46176497462071,886063407_0,veh1933
19589,33.58462128656317,886063407_0,veh1933
19590,33.72520581079513,886063407_0,veh1933
19591,33.48847935475275,886063407_0,veh1933
19592,32.81009353751649,886063407_0,veh1933
19593,32.85888204275031,886063407_0,veh1933
19594,33.404471580342914,886063407_0,veh1933
19595,33.60232415335119,886063407_0,veh1933
19596,33.13657185550179,886063407_0,veh1933
19597,33.238122448077014,886063407_0,veh1933
19598,32.9162471094947,886063407_0,veh1933
19599,33.5219175525555,886063407_0,veh1933
19600,33.00576653632667,886063407_0,veh1933
19601,33.200094900241645,886063407_0,veh1933
19602,33.29832359522913,886063407_0,veh1933
19603,33.92781846947834,886063407_0,veh1933
19604,33.27164270783175,886063407_0,veh1933
19605,33.12880592961662,886063407_0,veh1933
19606,32.86848319639318,886063407_0,veh1933
19607,33.19274606959295,886063407_0,veh1933
19608,32.88327208811749,886063407_0,veh1933
19609,33.83517369263206,886063407_0,veh1933
19610,33.67996400527988,886063407_0,veh1933
19611,33.59201375880145,886063407_0,veh1933
19612,33.65126431419846,886063407_0,veh1933
19613,33.68225054804567,886063407_0,veh1933
19614,33.28404474203341,886063407_0,veh1933
19615,33.72003777535498,886063407_0,veh1933
19616,33.817456181890854,886063407_0,veh1933
19617,33.87646049089596,886063407_0,veh1933
19618,32.89432546541426,886063407_0,veh1933
19619,33.781493344282325,886063407_0,veh1933
19620,33.0770915839668,886063407_0,veh1933
19621,33.15469950771291,886063407_0,veh1933
19622,33.01545547832135,886063407_0,veh1933
19623,33.8162781223036,886063407_0,veh1933
19624,33.49587607328646,886063407_0,veh1933
19625,33.12683828820806,886063407_0,veh1933
19626,33.46007606290147,886063407_0,veh1933
19627,33.3647034512214,886063407_0,veh1933
19628,33.9179754822129,886063407_0,veh1933
19629,32.91941624820098,886063407_0,veh1933
19630,33.951441773850064,886063407_0,veh1933
19631,33.10900076672767,886063407_0,veh1933
19632,33.009140861391614,886063407_0,veh1933
19633,33.67949846250337,886063407_0,veh1933
19634,32.95320592115965,886063407_0,veh1933
19635,33.99525293315161,886063407_0,veh1933
19636,33.10382791958615,886063407_0,veh1933
19637,32.86505621411704,886063407_0,veh1933
19638,33.39451260132115,886063407_0,veh1933
19639,32.701611478914096,886063407_0,veh1933
19640,32.77822346613608,886063407_0,veh1933
19641,33.07832128920924,886063407_0,veh1933
19642,33.35229119249485,886063407_0,veh1933
19643,33.93344355389342,886063407_0,veh1933
19644,33.295598296852376,886063407_0,veh1933
19645,33.64027800439723,886063407_0,veh1933
19646,33.078724209343605,886063407_0,veh1933
19647,32.80167396816757,886063407_0,veh1933
19648,33.71936877542973,886063407_0,veh1933
19649,33.39479868915729,886063407_0,veh1933
19650,33.28242582351301,886063407_0,veh1933
19651,33.70048963123333,886063407_0,veh1933
19652,33.11042942917772,886063407_0,veh1933
19653,33.504123271613906,886063407_0,veh1933
19654,33.77851378969714,886063407_0,veh1933
19655,33.8737720546858,886063407_0,veh1933
19656,32.72234690164547,886063407_0,veh1933
19657,32.94550593165547,886063407_0,veh1933
19658,33.33927795508277,886063407_0,veh1933
19659,33.83799812955182,886063407_0,veh1933
19660,32.85361648235336,886063407_0,veh1933
19661,33.4091575146034,886063407_0,veh1933
19662,33.87970296680793,886063407_0,veh1933
19663,33.76906221528404,886063407_0,veh1933
19664,32.79729561352503,886063407_0,veh1933
19665,33.60179183970537,886063407_0,veh1933
19666,32.98083591627289,886063407_0,veh1933
19667,32.92750829587091,886063407_0,veh1933
19668,33.32023244836234,886063407_0,veh1933
19669,32.71926413686812,886063407_0,veh1933
19670,32.78287935125042,886063407_0,veh1933
19671,32.752850548511894,886063407_0,veh1933
19672,32.858055326653236,886063407_0,veh1933
19673,33.33606463117391,886063407_0,veh1933
19674,32.89653835618734,886063407_0,veh1933
19675,32.84896863520477,886063407_0,veh1933
19676,33.16616860971187,886063407_0,veh1933
19677,32.89330499547865,886063407_0,veh1933
19678,33.15640422809735,886063407_0,veh1933
19679,33.79661666423414,886063407_0,veh1933
19680,33.238204863861725,886063407_0,veh1933
19681,33.384586058984105,886063407_0,veh1933
19682,33.794175216284174,886063407_0,veh1933
19683,32.96729500681028,886063407_0,veh1933
19684,33.8778721124712,886063407_0,veh1933
19685,33.57700577923894,886063407_0,veh1933
19686,32.72348297288042,886063407_0,veh1933
19687,33.169901526843724,886063407_0,veh1933
19688,33.25471728389017,886063407_0,veh1933
19689,32.74950677413359,886063407_0,veh1933
19690,33.0042648193739,886063407_0,veh1933
19691,33.28776679749932,886063407_0,veh1933
19692,32.80135910486203,886063407_0,veh1933
19693,33.5163451271677,886063407_0,veh1933
19694,32.97173685520753,886063407_0,veh1933
19695,33.02867875737935,886063407_0,veh1933
19696,33.125822575188764,886063407_0,veh1933
19697,33.60486391837109,886063407_0,veh1933
19698,33.83666034520935,886063407_0,veh1933
19699,33.80689394863654,886063407_0,veh1933
19700,33.2275210964806,:308820780_1_0,veh1933
19701,33.42380281652655,:308820780_1_0,veh1933
19702,33.47792641830962,886063406_0,veh1933
19703,33.31582803510461,886063406_0,veh1933
19704,33.90432102271222,886063406_0,veh1933
19705,33.910809921783915,886063406_0,veh1933
19706,33.39555737069674,886063401_0,veh1933
19707,33.68351908862457,886063401_0,veh1933
19708,33.77901309671212,886063401_0,veh1933
19709,32.85409109341778,886063401_0,veh1933
19710,32.76735171369143,886063401_0,veh1933
19711,33.51350204516999,886063401_0,veh1933
19712,32.89356965600379,886063401_0,veh1933
19713,32.72432292486407,886063401_0,veh1933
19714,33.65402156376146,886063401_0,veh1933
19715,32.82292504020367,886063401_0,veh1933
19716,33.204175953668134,886063401_0,veh1933
19717,33.38968114131928,886063401_0,veh1933
19718,33.27622650187329,886063401_0,veh1933
19719,33.13003982273728,886063401_0,veh1933
19720,33.09307746003248,886063401_0,veh1933
19721,32.76087081081565,886063401_0,veh1933
19722,33.45649423991196,886063401_0,veh1933
19723,33.58212132454716,886063400_0,veh1933
19724,33.499464118465376,886063400_0,veh1933
19725,33.09531849549018,886063400_0,veh1933
19726,33.65148094215762,886063400_0,veh1933
19727,33.20053147655778,886063400_0,veh1933
19728,33.294256743843256,886063400_0,veh1933
19729,33.51770077839826,886063400_0,veh1933
19730,32.70202284744807,886063400_0,veh1933
19731,33.366682918028495,886063400_0,veh1933
19732,33.92661466303613,886063400_0,veh1933
19733,33.16933283713512,886063389_0,veh1933
19734,33.35036178620864,886063389_0,veh1933
19735,33.6417609915217,886063389_0,veh1933
19736,33.42900232037861,886063389_0,veh1933
19737,32.79608846519474,886063389_0,veh1933
19738,33.743558549958806,886063389_0,veh1933
19739,33.02301245795895,886063389_0,veh1933
19740,33.895302761726605,886063389_0,veh1933
19741,33.19028246578161,886063389_0,veh1933
19742,33.14776485265099,886063389_0,veh1933
19743,33.21055509860959,886063389_0,veh1933
19744,33.855518053317034,886063389_0,veh1933
19745,32.8309890854485,886063389_0,veh1933
19746,33.85410142693069,886063389_0,veh1933
19747,33.088124858782216,886063389_0,veh1933
19748,33.0866002380462,886063389_0,veh1933
19749,33.780443512586466,886063389_0,veh1933
19750,33.09806906702794,886063389_0,veh1933
19751,33.074261721510965,886063389_0,veh1933
19752,33.4587414309695,886063389_0,veh1933
19753,33.98695707207877,886063389_0,veh1933
19754,33.72730082078703,886063389_0,veh1933
19755,33.575121923241355,886063389_0,veh1933
19756,33.991141999777,886063389_0,veh1933
19757,33.304447231170315,886063389_0,veh1933
19758,33.31230687732674,886063389_0,veh1933
19759,33.397064738984746,886063389_0,veh1933
19760,33.44264464544464,886063389_0,veh1933
19761,33.43693852455687,886063389_0,veh1933
19762,33.64244477433019,886063389_0,veh1933
19763,33.74845155354921,886063389_0,veh1933
19764,32.92196554127947,886063389_0,veh1933
19765,33.282272239223644,886063389_0,veh1933
19766,33.78370952730399,886063389_0,veh1933
19767,33.48634637811553,886063389_0,veh1933
19768,33.089153344890626,886063389_0,veh1933
19769,33.88997009781521,886063389_0,veh1933
19770,33.684444655113445,886063389_0,veh1933
19771,33.22647815740999,886063389_0,veh1933
19772,32.80597506226838,886063389_0,veh1933
19773,33.7500912074545,886063389_0,veh1933
19774,33.03956728434056,886063389_0,veh1933
19775,33.894980991569874,886063389_0,veh1933
19776,33.160987195520256,886063389_0,veh1933
19777,33.71493926789478,886063389_0,veh1933
19778,33.68071937973943,886063389_0,veh1933
19779,33.681074903843516,886063389_0,veh1933
19780,33.56682534057979,886063389_0,veh1933
19781,33.05591566097789,886063389_0,veh1933
19782,33.31283058306068,886063389_0,veh1933
19783,33.252898878169766,886063389_0,veh1933
19784,32.830617807464265,886063389_0,veh1933
19785,33.587326981880295,886063389_0,veh1933
19786,32.903542230193096,886063389_0,veh1933
19787,33.84824724596326,886063389_0,veh1933
19788,32.736436139241384,886063389_0,veh1933
19789,33.29293161333405,886063389_0,veh1933
19790,33.0922614022005,886063389_0,veh1933
19791,33.17056406122499,886063389_0,veh1933
19792,33.72537176318799,886063389_0,veh1933
19793,33.736851984130745,886063389_0,veh1933
19794,32.9039227526249,886063389_0,veh1933
19795,33.604824381120096,886063389_0,veh1933
19796,32.935751336890796,886063389_0,veh1933
19797,33.692668152096275,886063389_0,veh1933
19798,33.28314706385933,886063389_0,veh1933
19799,33.35399937341787,886063389_0,veh1933
19800,32.87539404750202,886063389_0,veh1933
19801,33.75856137881853,886063389_0,veh1933
19802,33.95448789802246,886063389_0,veh1933
19803,32.73653420115222,886063389_0,veh1933
19804,33.32036717690859,886063389_0,veh1933
19805,33.61681313869409,886063389_0,veh1933
19806,32.757333503555095,886063389_0,veh1933
19807,32.88882456962816,886063389_0,veh1933
19808,32.717546486001055,886063389_0,veh1933
19809,33.46152492559847,886063389_0,veh1933
19810,33.712836907323044,886063389_0,veh1933
19811,33.807045405692016,886063389_0,veh1933
19812,32.75088947646652,886063389_0,veh1933
19813,32.94377474313002,886063389_0,veh1933
19814,33.20587495673314,886063389_0,veh1933
19815,32.795416680614984,886063389_0,veh1933
19816,32.938579081798494,886063389_0,veh1933
19817,33.08132392010518,886063389_0,veh1933
19818,32.81136194219213,886063389_0,veh1933
19819,33.6632913353467,886063389_0,veh1933
19820,33.87687159519043,886063389_0,veh1933
19821,32.87265447534953,886063389_0,veh1933
19822,32.85763099252578,886063389_0,veh1933
19823,33.675286358696,886063389_0,veh1933
19824,33.1722360809879,886063389_0,veh1933
19825,33.33297822667152,886063389_0,veh1933
19826,33.780138631359264,886063389_0,veh1933
19827,33.32959675019007,886063389_0,veh1933
19828,33.29163457181637,886063389_0,veh1933
19829,33.32639853696671,886063389_0,veh1933
19830,32.92024984148663,886063389_0,veh1933
19831,33.063735281055386,886063389_0,veh1933
19832,33.726681359259935,886063389_0,veh1933
19833,33.5333118923321,886063389_0,veh1933
19834,33.26281677748408,886063389_0,veh1933
19835,32.80923044898879,886063389_0,veh1933
19836,33.482480147768335,886063389_0,veh1933
19837,33.535671138492006,886063389_0,veh1933
19838,33.57999002445355,886063389_0,veh1933
19839,33.092315901823866,886063389_0,veh1933
19840,33.915236743640676,886063389_0,veh1933
19841,32.814140811873195,886063389_0,veh1933
19842,33.88680542363651,886063389_0,veh1933
19843,33.76133801472239,886063389_0,veh1933
19844,33.823364858849494,886063389_0,veh1933
19845,33.643906407089496,886063389_0,veh1933
19846,33.71949554289092,886063389_0,veh1933
19847,32.816069229001705,886063389_0,veh1933
19848,33.80788321893994,886063389_0,veh1933
19849,33.50605191817373,886063389_0,veh1933
19850,33.55017848953936,886063389_0,veh1933
19851,33.52661435907573,886063389_0,veh1933
19852,33.45241115035821,886063389_0,veh1933
19853,33.940960183887334,:301650250_1_0,veh1933
19854,33.05749174576119,:301650250_1_0,veh1933
19855,33.7855956736799,886063387_0,veh1933
19856,33.699536601694824,886063387_0,veh1933
19857,33.98963352337811,886063387_0,veh1933
19858,33.76041830085084,886063387_0,veh1933
19859,33.79814679434855,886063387_0,veh1933
19860,33.610851199467255,886063384_0,veh1933
19861,33.310946176791155,886063384_0,veh1933
19862,33.36290085144207,886063384_0,veh1933
19863,33.361303710130564,886063384_0,veh1933
19864,32.9948474229626,886063384_0,veh1933
19865,32.87347708922677,886063384_0,veh1933
19866,33.485908373755926,886063384_0,veh1933
19867,32.90276952943165,886063384_0,veh1933
19868,33.86259923659597,886063384_0,veh1933
19869,32.98259036665183,886063384_0,veh1933
19870,33.88783672739152,886063384_0,veh1933
19871,33.56566463150882,886063384_0,veh1933
19872,33.2866919471962,886063384_0,veh1933
19873,33.957395122115095,886063384_0,veh1933
19874,33.50163792328309,886063384_0,veh1933
19875,33.611177335477954,886063384_0,veh1933
19876,33.79902191893995,886063384_0,veh1933
19877,33.571166490724835,886063384_0,veh1933
